descriptor_assertion_id	source_dataset_id	source_artifact_id	source_file_sha256	source_route_id	source_family_id	organizer_id	competition_series_id	edition_id	edition_year	category_id	round_id	entry_or_lot_id	coffee_identity_id	preparation_service_id	effective_record_id	publication_layer	source_field_label	source_locator	raw_source_text_or_restricted_pointer	atomic_source_text_or_restricted_pointer	source_language	descriptor_class	source_native_lexical_form_or_restricted_pointer	normalized_descriptor_candidate_id	evidence_tier	provenance_state	rights_state	review_state	corpus_state	evidence_stratum	duplicate_group_id	mirror_group_id	repeat_group_id	same_coffee_cross_observation_group_id	c0_source_status	c0_family	c1_source_status	source_native_roast_value	reviewed_c1_mapping	source_commit_sha	parser_version	adapter_version	created_at	counts_as_assertion	counts_as_record_unique_descriptor	model_eligible	source_field_text_sha256	atomic_source_text_sha256	source_text_storage_state	source_text_non_storage_reason
assertion:de2287351c41ec6b4fe39eae	round3m-live-assertions	capture:2ecb916106615174:coe-honduras-2017-el-laurel	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	route.coe.honduras-2017.explicit-top-jury	family.ace_cup_of_excellence	organizer.ace	coe	honduras-2017	2017	cup-of-excellence	competition-final	coe-honduras-2017-el-laurel	coe-honduras-2017-el-laurel	unresolved_preparation_service	effective:f1a4276a0e1a0970dc839383	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/91-81-2/	restricted:coe_honduras_2017_top_jury.json#/records/1/fields/Top Jury Descriptions	hash:sha256:d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	en	STRICT_FLAVOR	hash:sha256:d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38		P2	SOURCE_AUDITED_EXPLICIT_JURY_FIELD	PENDING	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	B_CORE_RIGHTS_BLOCKED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	0188b6914675aaa274a322c064cc9b686d026f04563181ed92e0347b00b8c7b9	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:dfcdc570acc723a5f3620da4	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-el-vergel-86-73	coe-colombia-south-2008-el-vergel-86-73	unresolved_preparation_service	effective:e034410f41d662fd4a1c08f6	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Acidity	hash:sha256:4ee210159ebaf53dd08ce9968994ccb3ba17b2a691e8596a2ca9b5e5ace12ffe	en	BROAD_SENSORY	hash:sha256:4ee210159ebaf53dd08ce9968994ccb3ba17b2a691e8596a2ca9b5e5ace12ffe		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	385d39ca74ed11d51aa179dc24fdf74121b9d5c629712f52324beaaa866bfdef	4ee210159ebaf53dd08ce9968994ccb3ba17b2a691e8596a2ca9b5e5ace12ffe	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:e21ff76028600102c9810597	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-la-esperanza-87-18	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-la-esperanza-87-18	coe-colombia-south-2008-la-esperanza-87-18	unresolved_preparation_service	effective:6e0f618d2337d1668cd026ec	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/87-18-2/	restricted:coe_colombia_south_2008_frequency.json#/records/0/fields/Aroma/Flavor	hash:sha256:8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b	en	STRICT_FLAVOR	hash:sha256:8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	3a8d6e2f7d4a94aa3ed3b59bb42eba92f2d90d3f0e4f5c7b29f6446955830657	8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:e34181a080dc3e7614f6dc69	round3m-live-assertions	capture:2ecb916106615174:coe-honduras-2017-el-roblar	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	route.coe.honduras-2017.explicit-top-jury	family.ace_cup_of_excellence	organizer.ace	coe	honduras-2017	2017	cup-of-excellence	competition-final	coe-honduras-2017-el-roblar	coe-honduras-2017-el-roblar	unresolved_preparation_service	effective:aa8257ea7c527ff93620b889	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	hash:sha256:1dcde5f994d37981fa47f3794b3ef9f620b223d72d112c5fc7eddc0b1508f2f9	en	STRICT_FLAVOR	hash:sha256:1dcde5f994d37981fa47f3794b3ef9f620b223d72d112c5fc7eddc0b1508f2f9		P2	SOURCE_AUDITED_EXPLICIT_JURY_FIELD	PENDING	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	B_CORE_RIGHTS_BLOCKED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	1dcde5f994d37981fa47f3794b3ef9f620b223d72d112c5fc7eddc0b1508f2f9	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:e7de40562ee0a0363aabd07b	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-la-esperanza-87-18	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-la-esperanza-87-18	coe-colombia-south-2008-la-esperanza-87-18	unresolved_preparation_service	effective:6e0f618d2337d1668cd026ec	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/87-18-2/	restricted:coe_colombia_south_2008_frequency.json#/records/0/fields/Aroma/Flavor	hash:sha256:f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	en	BROAD_SENSORY	hash:sha256:f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	3a8d6e2f7d4a94aa3ed3b59bb42eba92f2d90d3f0e4f5c7b29f6446955830657	f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:eb70eb1209490f2a067899e1	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-la-esperanza-87-18	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-la-esperanza-87-18	coe-colombia-south-2008-la-esperanza-87-18	unresolved_preparation_service	effective:6e0f618d2337d1668cd026ec	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/87-18-2/	restricted:coe_colombia_south_2008_frequency.json#/records/0/fields/Aroma/Flavor	hash:sha256:7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	en	STRICT_FLAVOR	hash:sha256:7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	3a8d6e2f7d4a94aa3ed3b59bb42eba92f2d90d3f0e4f5c7b29f6446955830657	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:ecf7da0da90f00ca3a282c10	round3m-live-assertions	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	route.coe.honduras-2017.explicit-top-jury	family.ace_cup_of_excellence	organizer.ace	coe	honduras-2017	2017	cup-of-excellence	competition-final	coe-honduras-2017-el-liquidambo	coe-honduras-2017-el-liquidambo	unresolved_preparation_service	effective:0ec126e97dcb5ab048050233	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	hash:sha256:bf3ee326facd455d7984a7b7b34e04f24335f0088063126c59685865085cca88	en	STRICT_FLAVOR	hash:sha256:bf3ee326facd455d7984a7b7b34e04f24335f0088063126c59685865085cca88		P2	SOURCE_AUDITED_EXPLICIT_JURY_FIELD	PENDING	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	B_CORE_RIGHTS_BLOCKED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	bf3ee326facd455d7984a7b7b34e04f24335f0088063126c59685865085cca88	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f0ef56a2ec7d0a256ed6c7b8	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-el-vergel-86-73	coe-colombia-south-2008-el-vergel-86-73	unresolved_preparation_service	effective:e034410f41d662fd4a1c08f6	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	hash:sha256:ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	en	STRICT_FLAVOR	hash:sha256:ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f1c2efebdd3bd604f390cbc4	round3m-live-assertions	capture:2ecb916106615174:coe-honduras-2017-el-laurel	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	route.coe.honduras-2017.explicit-top-jury	family.ace_cup_of_excellence	organizer.ace	coe	honduras-2017	2017	cup-of-excellence	competition-final	coe-honduras-2017-el-laurel	coe-honduras-2017-el-laurel	unresolved_preparation_service	effective:f1a4276a0e1a0970dc839383	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/91-81-2/	restricted:coe_honduras_2017_top_jury.json#/records/1/fields/Top Jury Descriptions	hash:sha256:bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	en	BROAD_SENSORY	hash:sha256:bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4		P2	SOURCE_AUDITED_EXPLICIT_JURY_FIELD	PENDING	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	B_CORE_RIGHTS_BLOCKED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	0188b6914675aaa274a322c064cc9b686d026f04563181ed92e0347b00b8c7b9	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f2d81365e32259c586f65d07	round3m-live-assertions	capture:2ecb916106615174:coe-honduras-2017-el-roblar	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	route.coe.honduras-2017.explicit-top-jury	family.ace_cup_of_excellence	organizer.ace	coe	honduras-2017	2017	cup-of-excellence	competition-final	coe-honduras-2017-el-roblar	coe-honduras-2017-el-roblar	unresolved_preparation_service	effective:aa8257ea7c527ff93620b889	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	hash:sha256:f0436c42b80ee296c73ee5127edfacb91f3e33c9134b516371df63dd1f32c779	en	STRICT_FLAVOR	hash:sha256:f0436c42b80ee296c73ee5127edfacb91f3e33c9134b516371df63dd1f32c779		P2	SOURCE_AUDITED_EXPLICIT_JURY_FIELD	PENDING	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	B_CORE_RIGHTS_BLOCKED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	f0436c42b80ee296c73ee5127edfacb91f3e33c9134b516371df63dd1f32c779	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f41bfadc96518c28a6060c08	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-el-vergel-86-73	coe-colombia-south-2008-el-vergel-86-73	unresolved_preparation_service	effective:e034410f41d662fd4a1c08f6	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	hash:sha256:e43deaeba6549b70b2a0a524d20a2979db2ea823ba942290078a1757b41e91c8	en	STRICT_FLAVOR	hash:sha256:e43deaeba6549b70b2a0a524d20a2979db2ea823ba942290078a1757b41e91c8		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	e43deaeba6549b70b2a0a524d20a2979db2ea823ba942290078a1757b41e91c8	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f454843be922812185ea8c2c	round3m-live-assertions	capture:2ecb916106615174:coe-honduras-2017-el-cedro	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	route.coe.honduras-2017.explicit-top-jury	family.ace_cup_of_excellence	organizer.ace	coe	honduras-2017	2017	cup-of-excellence	competition-final	coe-honduras-2017-el-cedro	coe-honduras-2017-el-cedro	unresolved_preparation_service	effective:417f9b9adcf3826aa8f3ac12	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	hash:sha256:7937c4dc4579bfc7c37baa46e65d3cdf6181badbf8ad1b1668c9d9409e403844	en	BROAD_SENSORY	hash:sha256:7937c4dc4579bfc7c37baa46e65d3cdf6181badbf8ad1b1668c9d9409e403844		P2	SOURCE_AUDITED_EXPLICIT_JURY_FIELD	PENDING	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	B_CORE_RIGHTS_BLOCKED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	7937c4dc4579bfc7c37baa46e65d3cdf6181badbf8ad1b1668c9d9409e403844	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f4f04321d69c3dbf72794496	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-la-esperanza-87-18	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-la-esperanza-87-18	coe-colombia-south-2008-la-esperanza-87-18	unresolved_preparation_service	effective:6e0f618d2337d1668cd026ec	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/87-18-2/	restricted:coe_colombia_south_2008_frequency.json#/records/0/fields/Aroma/Flavor	hash:sha256:efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	en	STRICT_FLAVOR	hash:sha256:efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	3a8d6e2f7d4a94aa3ed3b59bb42eba92f2d90d3f0e4f5c7b29f6446955830657	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f56f2ab59519864b3202e636	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-el-vergel-86-73	coe-colombia-south-2008-el-vergel-86-73	unresolved_preparation_service	effective:e034410f41d662fd4a1c08f6	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	hash:sha256:2efa64f91736e51bfbcae85be793635c890cf873727a90a959ad0fbcffafbead	en	STRICT_FLAVOR	hash:sha256:2efa64f91736e51bfbcae85be793635c890cf873727a90a959ad0fbcffafbead		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	2efa64f91736e51bfbcae85be793635c890cf873727a90a959ad0fbcffafbead	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f8e6a579c60fce2f5368d848	round3m-live-assertions	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	route.coe.honduras-2017.explicit-top-jury	family.ace_cup_of_excellence	organizer.ace	coe	honduras-2017	2017	cup-of-excellence	competition-final	coe-honduras-2017-el-liquidambo	coe-honduras-2017-el-liquidambo	unresolved_preparation_service	effective:0ec126e97dcb5ab048050233	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	hash:sha256:a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	en	BROAD_SENSORY	hash:sha256:a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8		P2	SOURCE_AUDITED_EXPLICIT_JURY_FIELD	PENDING	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	B_CORE_RIGHTS_BLOCKED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
assertion:f9e1938ca12f8fa0dc2fc5b1	round3m-live-assertions	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033	route.coe.colombia-south-2008.frequency-coded	family.ace_cup_of_excellence	organizer.ace	coe	colombia-south-2008	2008	cup-of-excellence	competition-final	coe-colombia-south-2008-el-vergel-86-73	coe-colombia-south-2008-el-vergel-86-73	unresolved_preparation_service	effective:e034410f41d662fd4a1c08f6	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	hash:sha256:8c3c2e02c1fdcf7ec847690f07b921089361a297dc44c345cd812add5bec620c	en	STRICT_FLAVOR	hash:sha256:8c3c2e02c1fdcf7ec847690f07b921089361a297dc44c345cd812add5bec620c		UNRESOLVED	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PROVISIONAL_MACHINE_CLASSIFIED	HUMAN_REVIEW_REQUIRED	C_OFFICIAL_FIELD_PROVENANCE_UNRESOLVED					SOURCE_UNKNOWN		SOURCE_UNKNOWN			21d04f50952ac30ee13010ee26bae8a224ea9f71	round3m.field-parser.v1	round3m.live-adapters.v1	2026-08-28T04:30:00Z	true	true	false	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	8c3c2e02c1fdcf7ec847690f07b921089361a297dc44c345cd812add5bec620c	HASH_ONLY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
